<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2018.10.17	18:00:00	0.87772	0.87904	0.87760	0.87845	4232	0	7
2018.10.17	19:00:00	0.87846	0.87848	0.87712	0.87712	2715	0	7
2018.10.17	20:00:00	0.87712	0.87761	0.87640	0.87650	2565	0	7
2018.10.17	21:00:00	0.87647	0.87801	0.87644	0.87682	3504	0	7
2018.10.17	22:00:00	0.87682	0.87702	0.87657	0.87662	1704	0	7
2018.10.17	23:00:00	0.87661	0.87695	0.87642	0.87677	1107	0	7
2018.10.18	00:00:00	0.87669	0.87817	0.87667	0.87728	1713	0	13
2018.10.18	01:00:00	0.87729	0.87799	0.87726	0.87753	1476	0	7
2018.10.18	02:00:00	0.87753	0.87819	0.87745	0.87783	1443	0	7
2018.10.18	03:00:00	0.87782	0.87837	0.87760	0.87804	2575	0	7
2018.10.18	04:00:00	0.87805	0.87824	0.87774	0.87802	2022	0	7
2018.10.18	05:00:00	0.87800	0.87833	0.87780	0.87793	1767	0	7
2018.10.18	06:00:00	0.87793	0.87799	0.87768	0.87785	1398	0	7
2018.10.18	07:00:00	0.87785	0.87798	0.87758	0.87798	1667	0	7
2018.10.18	08:00:00	0.87797	0.87826	0.87768	0.87778	1897	0	7
2018.10.18	09:00:00	0.87776	0.87852	0.87760	0.87765	4350	0	7
2018.10.18	10:00:00	0.87764	0.87864	0.87747	0.87796	6080	0	7
2018.10.18	11:00:00	0.87797	0.87893	0.87757	0.87855	5577	0	7
2018.10.18	12:00:00	0.87855	0.87920	0.87794	0.87808	4803	0	7
2018.10.18	13:00:00	0.87809	0.87811	0.87719	0.87735	3548	0	7
2018.10.18	14:00:00	0.87735	0.87879	0.87733	0.87841	4277	0	7
2018.10.18	15:00:00	0.87841	0.87854	0.87759	0.87761	4004	0	7
2018.10.18	16:00:00	0.87761	0.87794	0.87706	0.87755	4037	0	7
2018.10.18	17:00:00	0.87754	0.87894	0.87754	0.87873	6287	0	7
2018.10.18	18:00:00	0.87872	0.88028	0.87866	0.87996	7342	0	7
2018.10.18	19:00:00	0.87996	0.88027	0.87854	0.87948	4748	0	7
2018.10.18	20:00:00	0.87949	0.88012	0.87921	0.88011	3676	0	7
2018.10.18	21:00:00	0.88012	0.88059	0.87943	0.87961	3627	0	7
2018.10.18	22:00:00	0.87960	0.88011	0.87923	0.87973	2819	0	7
2018.10.18	23:00:00	0.87968	0.88000	0.87957	0.87965	1232	0	6
2018.10.19	00:00:00	0.87964	0.87976	0.87886	0.87962	1154	0	15
2018.10.19	01:00:00	0.87965	0.87981	0.87926	0.87966	969	0	7
2018.10.19	02:00:00	0.87966	0.87994	0.87960	0.87977	1322	0	7
2018.10.19	03:00:00	0.87977	0.88010	0.87967	0.87973	1939	0	7
2018.10.19	04:00:00	0.87973	0.87992	0.87955	0.87973	1707	0	7
2018.10.19	05:00:00	0.87973	0.87996	0.87958	0.87988	2266	0	7
2018.10.19	06:00:00	0.87988	0.87992	0.87971	0.87982	1252	0	7
2018.10.19	07:00:00	0.87982	0.88013	0.87971	0.87999	1091	0	7
2018.10.19	08:00:00	0.87999	0.88021	0.87979	0.87984	1769	0	7
2018.10.19	09:00:00	0.87984	0.88024	0.87900	0.87904	4756	0	7
2018.10.19	10:00:00	0.87904	0.87925	0.87784	0.87901	6599	0	7
2018.10.19	11:00:00	0.87901	0.87925	0.87753	0.87828	6025	0	7
2018.10.19	12:00:00	0.87828	0.87958	0.87799	0.87957	4619	0	7
2018.10.19	13:00:00	0.87957	0.87973	0.87894	0.87949	4326	0	7
2018.10.19	14:00:00	0.87949	0.88079	0.87946	0.88015	4679	0	7
2018.10.19	15:00:00	0.88015	0.88042	0.87968	0.88019	4379	0	7
2018.10.19	16:00:00	0.88019	0.88042	0.87907	0.88020	5693	0	7
2018.10.19	17:00:00	0.88019	0.88133	0.87961	0.88125	5904	0	7
2018.10.19	18:00:00	0.88126	0.88269	0.88102	0.88265	5671	0	7
2018.10.19	19:00:00	0.88265	0.88325	0.87977	0.88138	6069	0	7
2018.10.19	20:00:00	0.88140	0.88171	0.88051	0.88086	3146	0	7
2018.10.19	21:00:00	0.88085	0.88114	0.88066	0.88083	2339	0	7
2018.10.19	22:00:00	0.88081	0.88099	0.88049	0.88088	1791	0	8
2018.10.19	23:00:00	0.88088	0.88158	0.88050	0.88102	1636	0	7
2018.10.22	00:00:00	0.88081	0.88153	0.88015	0.88057	2449	0	12
2018.10.22	01:00:00	0.88057	0.88126	0.88042	0.88098	946	0	10
2018.10.22	02:00:00	0.88098	0.88112	0.88082	0.88086	704	0	7
2018.10.22	03:00:00	0.88086	0.88106	0.88054	0.88099	2756	0	7
2018.10.22	04:00:00	0.88100	0.88134	0.88090	0.88118	2100	0	7
2018.10.22	05:00:00	0.88118	0.88121	0.88060	0.88069	1936	0	7
2018.10.22	06:00:00	0.88069	0.88088	0.88058	0.88073	1733	0	7
2018.10.22	07:00:00	0.88073	0.88096	0.88071	0.88087	1010	0	7
2018.10.22	08:00:00	0.88087	0.88107	0.88068	0.88107	1474	0	7
2018.10.22	09:00:00	0.88107	0.88245	0.88089	0.88217	5334	0	7
2018.10.22	10:00:00	0.88217	0.88279	0.88170	0.88179	5928	0	7
2018.10.22	11:00:00	0.88180	0.88268	0.88109	0.88232	5865	0	7
2018.10.22	12:00:00	0.88232	0.88325	0.88216	0.88284	4111	0	7
2018.10.22	13:00:00	0.88284	0.88343	0.88261	0.88273	4589	0	7
2018.10.22	14:00:00	0.88274	0.88425	0.88262	0.88380	4562	0	7
2018.10.22	15:00:00	0.88381	0.88564	0.88358	0.88532	4356	0	3
2018.10.22	16:00:00	0.88512	0.88568	0.88427	0.88499	5607	0	3
2018.10.22	17:00:00	0.88498	0.88520	0.88364	0.88406	5550	0	7
2018.10.22	18:00:00	0.88408	0.88480	0.88273	0.88383	5225	0	7
2018.10.22	19:00:00	0.88383	0.88449	0.88353	0.88417	2940	0	7
2018.10.22	20:00:00	0.88418	0.88448	0.88388	0.88412	2054	0	7
2018.10.22	21:00:00	0.88412	0.88428	0.88372	0.88386	2179	0	7
2018.10.22	22:00:00	0.88385	0.88418	0.88384	0.88414	1066	0	7
2018.10.22	23:00:00	0.88414	0.88436	0.88400	0.88405	859	0	6
2018.10.23	00:00:00	0.88412	0.88432	0.88321	0.88398	1481	0	20
2018.10.23	01:00:00	0.88396	0.88426	0.88394	0.88408	1133	0	7
2018.10.23	02:00:00	0.88408	0.88427	0.88392	0.88420	1253	0	7
2018.10.23	03:00:00	0.88420	0.88431	0.88378	0.88387	2610	0	7
2018.10.23	04:00:00	0.88387	0.88418	0.88385	0.88386	2253	0	7
2018.10.23	05:00:00	0.88386	0.88411	0.88371	0.88374	1877	0	7
2018.10.23	06:00:00	0.88374	0.88389	0.88344	0.88349	1996	0	7
2018.10.23	07:00:00	0.88349	0.88395	0.88349	0.88394	1686	0	7
2018.10.23	08:00:00	0.88394	0.88396	0.88351	0.88355	1878	0	7
2018.10.23	09:00:00	0.88355	0.88435	0.88341	0.88374	6847	0	7
2018.10.23	10:00:00	0.88374	0.88386	0.88223	0.88291	7762	0	7
2018.10.23	11:00:00	0.88291	0.88334	0.88189	0.88253	6214	0	7
2018.10.23	12:00:00	0.88253	0.88373	0.88242	0.88355	5032	0	7
2018.10.23	13:00:00	0.88357	0.88446	0.88305	0.88322	4858	0	7
2018.10.23	14:00:00	0.88322	0.88344	0.87979	0.88113	7182	0	7
2018.10.23	15:00:00	0.88113	0.88165	0.88056	0.88103	5182	0	7
2018.10.23	16:00:00	0.88103	0.88245	0.88097	0.88209	6149	0	7
2018.10.23	17:00:00	0.88211	0.88341	0.88208	0.88316	6015	0	7
2018.10.23	18:00:00	0.88317	0.88472	0.88312	0.88434	6313	0	3
2018.10.23	19:00:00	0.88435	0.88462	0.88321	0.88349	3943	0	7
2018.10.23	20:00:00	0.88348	0.88361	0.88317	0.88321	2719	0	7
2018.10.23	21:00:00	0.88321	0.88347	0.88294	0.88306	3662	0	7
2018.10.23	22:00:00	0.88306	0.88354	0.88295	0.88351	2006	0	7
2018.10.23	23:00:00	0.88351	0.88354	0.88310	0.88331	683	0	7
2018.10.24	00:00:00	0.88326	0.88371	0.88216	0.88343	2509	0	15
2018.10.24	01:00:00	0.88342	0.88366	0.88325	0.88339	1131	0	7
2018.10.24	02:00:00	0.88339	0.88378	0.88334	0.88368	1646	0	7
2018.10.24	03:00:00	0.88368	0.88386	0.88321	0.88337	2279	0	7
2018.10.24	04:00:00	0.88337	0.88353	0.88324	0.88335	2429	0	7
2018.10.24	05:00:00	0.88336	0.88346	0.88310	0.88316	2429	0	7
2018.10.24	06:00:00	0.88316	0.88337	0.88312	0.88334	2467	0	7
2018.10.24	07:00:00	0.88334	0.88339	0.88308	0.88311	1731	0	7
2018.10.24	08:00:00	0.88311	0.88355	0.88302	0.88342	1958	0	7
2018.10.24	09:00:00	0.88341	0.88394	0.88309	0.88326	4259	0	7
2018.10.24	10:00:00	0.88325	0.88438	0.88212	0.88274	8680	0	7
2018.10.24	11:00:00	0.88274	0.88285	0.88219	0.88263	7175	0	7
2018.10.24	12:00:00	0.88263	0.88354	0.88252	0.88327	5446	0	7
2018.10.24	13:00:00	0.88327	0.88391	0.88304	0.88328	6414	0	7
2018.10.24	14:00:00	0.88330	0.88351	0.88232	0.88248	4846	0	7
2018.10.24	15:00:00	0.88248	0.88338	0.88162	0.88254	5573	0	7
2018.10.24	16:00:00	0.88253	0.88285	0.88165	0.88172	4464	0	7
2018.10.24	17:00:00	0.88171	0.88266	0.88155	0.88266	5404	0	7
2018.10.24	18:00:00	0.88265	0.88341	0.88245	0.88305	5604	0	7
2018.10.24	19:00:00	0.88305	0.88450	0.88295	0.88424	4397	0	7
2018.10.24	20:00:00	0.88426	0.88473	0.88375	0.88435	3584	0	7
2018.10.24	21:00:00	0.88435	0.88451	0.88397	0.88401	2276	0	7
2018.10.24	22:00:00	0.88401	0.88486	0.88400	0.88461	3418	0	7
2018.10.24	23:00:00	0.88460	0.88466	0.88410	0.88419	1515	0	7
2018.10.25	00:00:00	0.88415	0.88456	0.88360	0.88440	1646	0	16
2018.10.25	01:00:00	0.88440	0.88460	0.88417	0.88448	1967	0	7
2018.10.25	02:00:00	0.88447	0.88469	0.88437	0.88466	1172	0	7
2018.10.25	03:00:00	0.88466	0.88492	0.88447	0.88489	2488	0	7
2018.10.25	04:00:00	0.88489	0.88505	0.88466	0.88497	2004	0	7
2018.10.25	05:00:00	0.88497	0.88555	0.88487	0.88519	1988	0	7
2018.10.25	06:00:00	0.88519	0.88535	0.88509	0.88522	1693	0	7
2018.10.25	07:00:00	0.88522	0.88539	0.88495	0.88538	1497	0	7
2018.10.25	08:00:00	0.88537	0.88564	0.88482	0.88490	1979	0	7
2018.10.25	09:00:00	0.88490	0.88513	0.88373	0.88393	4701	0	7
2018.10.25	10:00:00	0.88394	0.88422	0.88312	0.88354	5828	0	7
2018.10.25	11:00:00	0.88351	0.88502	0.88339	0.88405	5276	0	7
2018.10.25	12:00:00	0.88405	0.88465	0.88396	0.88418	3971	0	7
2018.10.25	13:00:00	0.88418	0.88491	0.88409	0.88432	3185	0	7
2018.10.25	14:00:00	0.88432	0.88489	0.88351	0.88487	4682	0	7
2018.10.25	15:00:00	0.88487	0.88627	0.88453	0.88576	8431	0	7
2018.10.25	16:00:00	0.88576	0.88625	0.88452	0.88604	9218	0	7
2018.10.25	17:00:00	0.88605	0.88816	0.88594	0.88792	6878	0	7
2018.10.25	18:00:00	0.88791	0.88825	0.88657	0.88670	5710	0	7
2018.10.25	19:00:00	0.88670	0.88706	0.88637	0.88679	3072	0	7
2018.10.25	20:00:00	0.88679	0.88683	0.88600	0.88628	2526	0	7
2018.10.25	21:00:00	0.88628	0.88630	0.88572	0.88589	3449	0	7
2018.10.25	22:00:00	0.88589	0.88745	0.88588	0.88715	3193	0	7
2018.10.25	23:00:00	0.88713	0.88750	0.88693	0.88718	1754	0	7
2018.10.26	00:00:00	0.88712	0.88757	0.88325	0.88701	816	0	15
2018.10.26	01:00:00	0.88702	0.88739	0.88695	0.88699	1994	0	8
2018.10.26	02:00:00	0.88699	0.88742	0.88687	0.88721	2280	0	7
2018.10.26	03:00:00	0.88721	0.88729	0.88664	0.88671	4003	0	7
2018.10.26	04:00:00	0.88671	0.88693	0.88646	0.88683	3266	0	7
2018.10.26	05:00:00	0.88681	0.88717	0.88662	0.88675	3158	0	7
2018.10.26	06:00:00	0.88677	0.88718	0.88646	0.88694	5408	0	7
2018.10.26	07:00:00	0.88695	0.88695	0.88634	0.88677	3611	0	7
2018.10.26	08:00:00	0.88677	0.88701	0.88639	0.88682	3924	0	7
2018.10.26	09:00:00	0.88682	0.88770	0.88666	0.88764	3996	0	7
2018.10.26	10:00:00	0.88765	0.88827	0.88728	0.88802	7333	0	7
2018.10.26	11:00:00	0.88802	0.88825	0.88692	0.88735	4882	0	7
2018.10.26	12:00:00	0.88736	0.88771	0.88677	0.88677	5784	0	7
2018.10.26	13:00:00	0.88677	0.88800	0.88677	0.88712	5564	0	7
2018.10.26	14:00:00	0.88711	0.88730	0.88654	0.88695	4911	0	7
2018.10.26	15:00:00	0.88696	0.88728	0.88613	0.88634	4512	0	7
2018.10.26	16:00:00	0.88632	0.88695	0.88613	0.88680	3838	0	7
2018.10.26	17:00:00	0.88679	0.88842	0.88664	0.88687	6949	0	7
2018.10.26	18:00:00	0.88687	0.88827	0.88666	0.88787	6075	0	7
2018.10.26	19:00:00	0.88787	0.88911	0.88785	0.88810	5193	0	7
2018.10.26	20:00:00	0.88809	0.88837	0.88754	0.88811	3657	0	7
2018.10.26	21:00:00	0.88809	0.88929	0.88804	0.88929	2509	0	7
2018.10.26	22:00:00	0.88929	0.88935	0.88856	0.88898	2386	0	7
2018.10.26	23:00:00	0.88899	0.88960	0.88829	0.88875	1667	0	7
2018.10.29	00:00:00	0.88849	0.88873	0.88825	0.88849	1249	0	8
2018.10.29	01:00:00	0.88849	0.88861	0.88825	0.88828	824	0	7
2018.10.29	02:00:00	0.88828	0.88843	0.88758	0.88782	2388	0	7
2018.10.29	03:00:00	0.88782	0.88809	0.88766	0.88790	2058	0	7
2018.10.29	04:00:00	0.88790	0.88807	0.88774	0.88793	2237	0	7
2018.10.29	05:00:00	0.88793	0.88796	0.88750	0.88761	1709	0	7
2018.10.29	06:00:00	0.88761	0.88781	0.88739	0.88761	2715	0	7
2018.10.29	07:00:00	0.88761	0.88787	0.88734	0.88785	2285	0	7
2018.10.29	08:00:00	0.88785	0.88796	0.88757	0.88771	3102	0	7
2018.10.29	09:00:00	0.88772	0.88929	0.88766	0.88906	3854	0	7
2018.10.29	10:00:00	0.88906	0.88919	0.88825	0.88846	5462	0	7
2018.10.29	11:00:00	0.88846	0.88858	0.88687	0.88746	7112	0	7
2018.10.29	12:00:00	0.88746	0.88930	0.88743	0.88776	6364	0	7
2018.10.29	13:00:00	0.88776	0.88876	0.88725	0.88816	5501	0	7
2018.10.29	14:00:00	0.88816	0.88855	0.88734	0.88788	4806	0	7
2018.10.29	15:00:00	0.88788	0.88790	0.88686	0.88694	4668	0	7
2018.10.29	16:00:00	0.88693	0.88842	0.88680	0.88840	3835	0	7
2018.10.29	17:00:00	0.88840	0.88940	0.88824	0.88932	4696	0	7
2018.10.29	18:00:00	0.88932	0.89000	0.88881	0.88913	4723	0	7
2018.10.29	19:00:00	0.88913	0.88963	0.88889	0.88938	3022	0	7
2018.10.29	20:00:00	0.88938	0.88972	0.88915	0.88944	3523	0	7
2018.10.29	21:00:00	0.88944	0.88975	0.88922	0.88926	2798	0	7
2018.10.29	22:00:00	0.88925	0.88953	0.88852	0.88878	1194	0	7
2018.10.29	23:00:00	0.88876	0.88892	0.88791	0.88837	1305	0	10
2018.10.30	00:00:00	0.88837	0.88871	0.88826	0.88842	2016	0	7
2018.10.30	01:00:00	0.88841	0.88865	0.88830	0.88851	2017	0	7
2018.10.30	02:00:00	0.88851	0.88871	0.88837	0.88846	2570	0	7
2018.10.30	03:00:00	0.88846	0.88878	0.88826	0.88830	2608	0	7
2018.10.30	04:00:00	0.88830	0.88860	0.88825	0.88840	2879	0	7
2018.10.30	05:00:00	0.88841	0.88856	0.88831	0.88841	1684	0	7
2018.10.30	06:00:00	0.88841	0.88877	0.88841	0.88856	1514	0	7
2018.10.30	07:00:00	0.88856	0.88895	0.88850	0.88887	1754	0	7
2018.10.30	08:00:00	0.88887	0.88900	0.88852	0.88892	2088	0	7
2018.10.30	09:00:00	0.88893	0.88977	0.88870	0.88946	4679	0	7
2018.10.30	10:00:00	0.88946	0.89066	0.88944	0.89015	4974	0	7
2018.10.30	11:00:00	0.89013	0.89106	0.88998	0.89026	5083	0	7
2018.10.30	12:00:00	0.89018	0.89092	0.88981	0.89087	4245	0	7
2018.10.30	13:00:00	0.89087	0.89142	0.89018	0.89066	4684	0	7
2018.10.30	14:00:00	0.89066	0.89127	0.89054	0.89116	3915	0	7
2018.10.30	15:00:00	0.89116	0.89176	0.89048	0.89078	5862	0	7
2018.10.30	16:00:00	0.89073	0.89268	0.89033	0.89249	3975	0	7
2018.10.30	17:00:00	0.89249	0.89265	0.89142	0.89261	3404	0	4
2018.10.30	18:00:00	0.89261	0.89390	0.89227	0.89383	4242	0	7
2018.10.30	19:00:00	0.89383	0.89390	0.89267	0.89278	2919	0	7
2018.10.30	20:00:00	0.89279	0.89327	0.89260	0.89293	2226	0	7
2018.10.30	21:00:00	0.89293	0.89293	0.89240	0.89272	2204	0	7
2018.10.30	22:00:00	0.89271	0.89282	0.89243	0.89243	1181	0	7
2018.10.30	23:00:00	0.89245	0.89301	0.89166	0.89231	1502	0	7
2018.10.31	00:00:00	0.89231	0.89271	0.89226	0.89264	772	0	8
2018.10.31	01:00:00	0.89264	0.89294	0.89258	0.89274	1000	0	7
2018.10.31	02:00:00	0.89274	0.89290	0.89249	0.89259	2494	0	7
2018.10.31	03:00:00	0.89259	0.89294	0.89250	0.89265	2220	0	7
2018.10.31	04:00:00	0.89266	0.89318	0.89259	0.89282	1673	0	7
2018.10.31	05:00:00	0.89282	0.89286	0.89249	0.89252	1874	0	7
2018.10.31	06:00:00	0.89252	0.89262	0.89232	0.89243	1312	0	8
2018.10.31	07:00:00	0.89243	0.89247	0.89208	0.89227	1760	0	7
2018.10.31	08:00:00	0.89227	0.89228	0.89164	0.89184	2085	0	7
2018.10.31	09:00:00	0.89181	0.89259	0.89157	0.89170	4188	0	7
2018.10.31	10:00:00	0.89170	0.89208	0.89046	0.89068	5033	0	7
2018.10.31	11:00:00	0.89068	0.89086	0.88964	0.89019	5042	0	7
2018.10.31	12:00:00	0.89019	0.89036	0.88945	0.88977	3812	0	7
2018.10.31	13:00:00	0.88977	0.89002	0.88792	0.88828	4528	0	7
2018.10.31	14:00:00	0.88828	0.88862	0.88712	0.88836	5424	0	7
2018.10.31	15:00:00	0.88836	0.88872	0.88677	0.88710	5472	0	7
2018.10.31	16:00:00	0.88709	0.88756	0.88584	0.88650	5715	0	7
2018.10.31	17:00:00	0.88650	0.88739	0.88419	0.88673	9841	0	7
2018.10.31	18:00:00	0.88672	0.88749	0.88647	0.88688	6938	0	7
2018.10.31	19:00:00	0.88687	0.88689	0.88428	0.88639	4167	0	7
2018.10.31	20:00:00	0.88639	0.88656	0.88580	0.88582	2225	0	7
2018.10.31	21:00:00	0.88583	0.88649	0.88580	0.88624	2683	0	7
2018.10.31	22:00:00	0.88624	0.88651	0.88573	0.88608	1284	0	5
2018.10.31	23:00:00	0.88607	0.88689	0.88335	0.88571	1033	0	10
2018.11.01	00:00:00	0.88571	0.88624	0.88540	0.88600	1138	0	7
2018.11.01	01:00:00	0.88600	0.88625	0.88584	0.88615	1102	0	7
2018.11.01	02:00:00	0.88615	0.88633	0.88150	0.88192	5075	0	7
2018.11.01	03:00:00	0.88191	0.88246	0.88132	0.88224	3307	0	7
2018.11.01	04:00:00	0.88224	0.88270	0.88186	0.88270	2809	0	7
2018.11.01	05:00:00	0.88271	0.88299	0.88253	0.88283	2322	0	7
2018.11.01	06:00:00	0.88282	0.88300	0.88263	0.88293	1520	0	7
2018.11.01	07:00:00	0.88293	0.88317	0.88233	0.88270	2185	0	7
2018.11.01	08:00:00	0.88271	0.88313	0.88144	0.88220	3668	0	7
2018.11.01	09:00:00	0.88220	0.88241	0.88159	0.88177	5495	0	7
2018.11.01	10:00:00	0.88177	0.88207	0.88046	0.88132	7202	0	7
2018.11.01	11:00:00	0.88132	0.88319	0.88126	0.88167	5861	0	7
2018.11.01	12:00:00	0.88167	0.88505	0.88139	0.88354	7480	0	7
2018.11.01	13:00:00	0.88354	0.88412	0.88224	0.88255	6261	0	7
2018.11.01	14:00:00	0.88253	0.88317	0.88139	0.88197	8265	0	7
2018.11.01	15:00:00	0.88196	0.88268	0.88129	0.88242	4424	0	7
2018.11.01	16:00:00	0.88242	0.88311	0.88074	0.88095	6002	0	7
2018.11.01	17:00:00	0.88095	0.88121	0.87830	0.87838	6741	0	7
2018.11.01	18:00:00	0.87837	0.87892	0.87748	0.87767	4826	0	7
2018.11.01	19:00:00	0.87767	0.87834	0.87746	0.87750	4687	0	7
2018.11.01	20:00:00	0.87750	0.87776	0.87564	0.87636	3320	0	7
2018.11.01	21:00:00	0.87634	0.87689	0.87628	0.87683	2357	0	7
2018.11.01	22:00:00	0.87684	0.87774	0.87683	0.87742	1733	0	5
2018.11.01	23:00:00	0.87742	0.87760	0.87638	0.87724	1210	0	8
2018.11.02	00:00:00	0.87724	0.87756	0.87701	0.87736	884	0	9
2018.11.02	01:00:00	0.87736	0.87740	0.87676	0.87688	918	0	7
2018.11.02	02:00:00	0.87688	0.87740	0.87688	0.87734	2073	0	7
2018.11.02	03:00:00	0.87734	0.87743	0.87706	0.87719	1740	0	7
2018.11.02	04:00:00	0.87720	0.87741	0.87706	0.87727	1916	0	7
2018.11.02	05:00:00	0.87727	0.87759	0.87720	0.87745	1438	0	7
2018.11.02	06:00:00	0.87746	0.87811	0.87742	0.87764	3142	0	7
2018.11.02	07:00:00	0.87763	0.87845	0.87756	0.87815	3384	0	7
2018.11.02	08:00:00	0.87815	0.87865	0.87807	0.87839	3172	0	7
2018.11.02	09:00:00	0.87838	0.87905	0.87754	0.87789	5807	0	7
2018.11.02	10:00:00	0.87789	0.87830	0.87727	0.87753	5486	0	7
2018.11.02	11:00:00	0.87751	0.87840	0.87688	0.87792	5432	0	7
2018.11.02	12:00:00	0.87791	0.87878	0.87762	0.87873	3818	0	7
2018.11.02	13:00:00	0.87875	0.87950	0.87861	0.87897	3850	0	7
2018.11.02	14:00:00	0.87897	0.87996	0.87860	0.87870	8625	0	7
2018.11.02	15:00:00	0.87869	0.87885	0.87815	0.87843	6198	0	7
2018.11.02	16:00:00	0.87843	0.87958	0.87835	0.87939	5557	0	7
2018.11.02	17:00:00	0.87939	0.87966	0.87727	0.87750	7807	0	7
2018.11.02	18:00:00	0.87750	0.87815	0.87743	0.87799	5393	0	7
2018.11.02	19:00:00	0.87799	0.87868	0.87772	0.87827	2642	0	7
2018.11.02	20:00:00	0.87827	0.87868	0.87776	0.87828	1985	0	7
2018.11.02	21:00:00	0.87829	0.87903	0.87810	0.87855	2761	0	7
2018.11.02	22:00:00	0.87855	0.87899	0.87780	0.87800	1562	0	7
2018.11.05	00:00:00	0.87403	0.87608	0.87399	0.87554	5459	0	7
2018.11.05	01:00:00	0.87554	0.87640	0.87552	0.87626	1190	0	7
2018.11.05	02:00:00	0.87626	0.87676	0.87624	0.87640	1418	0	7
2018.11.05	03:00:00	0.87640	0.87655	0.87618	0.87642	1900	0	7
2018.11.05	04:00:00	0.87642	0.87677	0.87634	0.87652	1739	0	8
2018.11.05	05:00:00	0.87652	0.87668	0.87642	0.87662	1609	0	7
2018.11.05	06:00:00	0.87662	0.87677	0.87653	0.87672	872	0	8
2018.11.05	07:00:00	0.87672	0.87693	0.87667	0.87676	1337	0	7
2018.11.05	08:00:00	0.87676	0.87716	0.87529	0.87565	1898	0	7
2018.11.05	09:00:00	0.87565	0.87620	0.87439	0.87498	3678	0	7
2018.11.05	10:00:00	0.87501	0.87637	0.87498	0.87628	5040	0	7
2018.11.05	11:00:00	0.87627	0.87716	0.87497	0.87508	5219	0	7
2018.11.05	12:00:00	0.87508	0.87537	0.87392	0.87396	4122	0	7
2018.11.05	13:00:00	0.87395	0.87458	0.87362	0.87447	4033	0	7
2018.11.05	14:00:00	0.87447	0.87684	0.87419	0.87588	4900	0	7
2018.11.05	15:00:00	0.87588	0.87593	0.87402	0.87428	4283	0	7
2018.11.05	16:00:00	0.87428	0.87517	0.87426	0.87487	4041	0	7
2018.11.05	17:00:00	0.87482	0.87584	0.87469	0.87561	5187	0	7
2018.11.05	18:00:00	0.87561	0.87592	0.87474	0.87499	3701	0	7
2018.11.05	19:00:00	0.87499	0.87552	0.87496	0.87532	2008	0	7
2018.11.05	20:00:00	0.87532	0.87601	0.87522	0.87540	2646	0	7
2018.11.05	21:00:00	0.87540	0.87556	0.87457	0.87468	2268	0	7
2018.11.05	22:00:00	0.87466	0.87524	0.87460	0.87480	2020	0	7
2018.11.05	23:00:00	0.87479	0.87500	0.87398	0.87446	1493	0	7
2018.11.06	00:00:00	0.87427	0.87484	0.87321	0.87339	1504	0	10
2018.11.06	01:00:00	0.87339	0.87395	0.87296	0.87362	1386	0	7
2018.11.06	02:00:00	0.87363	0.87401	0.87358	0.87369	1692	0	7
2018.11.06	03:00:00	0.87369	0.87388	0.87354	0.87367	1992	0	7
2018.11.06	04:00:00	0.87367	0.87381	0.87331	0.87354	1792	0	7
2018.11.06	05:00:00	0.87354	0.87380	0.87350	0.87365	1310	0	7
2018.11.06	06:00:00	0.87365	0.87400	0.87349	0.87394	1590	0	7
2018.11.06	07:00:00	0.87394	0.87402	0.87366	0.87366	1335	0	7
2018.11.06	08:00:00	0.87366	0.87398	0.87321	0.87390	2388	0	7
2018.11.06	09:00:00	0.87390	0.87416	0.87298	0.87303	4512	0	7
2018.11.06	10:00:00	0.87303	0.87356	0.87245	0.87334	5206	0	7
2018.11.06	11:00:00	0.87334	0.87402	0.87303	0.87342	4465	0	7
2018.11.06	12:00:00	0.87341	0.87540	0.87291	0.87496	6364	0	7
2018.11.06	13:00:00	0.87496	0.87505	0.87192	0.87276	4967	0	7
2018.11.06	14:00:00	0.87276	0.87333	0.87213	0.87330	5043	0	7
2018.11.06	15:00:00	0.87329	0.87426	0.87266	0.87403	6362	0	7
2018.11.06	16:00:00	0.87402	0.87409	0.87299	0.87360	3927	0	7
2018.11.06	17:00:00	0.87360	0.87372	0.87246	0.87281	5100	0	7
2018.11.06	18:00:00	0.87282	0.87313	0.87220	0.87262	3772	0	7
2018.11.06	19:00:00	0.87261	0.87294	0.87203	0.87213	2816	0	7
2018.11.06	20:00:00	0.87213	0.87240	0.87136	0.87139	2317	0	7
2018.11.06	21:00:00	0.87139	0.87175	0.87136	0.87162	1830	0	7
2018.11.06	22:00:00	0.87162	0.87188	0.87157	0.87169	1577	0	7
2018.11.06	23:00:00	0.87169	0.87215	0.87116	0.87202	1226	0	7
2018.11.07	00:00:00	0.87203	0.87226	0.87120	0.87196	1102	0	13
2018.11.07	01:00:00	0.87196	0.87245	0.87160	0.87244	1917	0	7
2018.11.07	02:00:00	0.87243	0.87328	0.87167	0.87320	4397	0	7
2018.11.07	03:00:00	0.87320	0.87342	0.87152	0.87195	6857	0	7
2018.11.07	04:00:00	0.87194	0.87230	0.87107	0.87210	5301	0	7
2018.11.07	05:00:00	0.87210	0.87254	0.87160	0.87251	3553	0	7
2018.11.07	06:00:00	0.87250	0.87295	0.87184	0.87269	2519	0	7
