<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.04.14	20:00:00	117.421	117.776	117.303	117.729	9607	0	0
2020.04.15	00:00:00	117.709	117.774	117.415	117.682	6212	0	0
2020.04.15	04:00:00	117.682	117.750	117.493	117.517	6610	0	1
2020.04.15	08:00:00	117.516	117.545	117.206	117.465	13054	0	0
2020.04.15	12:00:00	117.465	117.465	116.794	116.804	14104	0	0
2020.04.15	16:00:00	116.804	117.362	116.799	117.213	19927	0	1
2020.04.15	20:00:00	117.212	117.414	117.166	117.207	11375	0	1
2020.04.16	00:00:00	117.154	117.479	117.009	117.237	8446	0	1
2020.04.16	04:00:00	117.237	117.485	117.237	117.412	8805	0	1
2020.04.16	08:00:00	117.413	117.501	117.147	117.270	13301	0	1
2020.04.16	12:00:00	117.268	117.293	116.957	117.067	15383	0	0
2020.04.16	16:00:00	117.066	117.078	116.551	116.697	20846	0	0
2020.04.16	20:00:00	116.695	116.994	116.634	116.970	11677	0	0
2020.04.17	00:00:00	116.954	117.410	116.866	117.161	15098	0	0
2020.04.17	04:00:00	117.161	117.208	117.002	117.107	8576	0	1
2020.04.17	08:00:00	117.107	117.129	116.652	116.715	13693	0	0
2020.04.17	12:00:00	116.715	116.901	116.642	116.725	15177	0	1
2020.04.17	16:00:00	116.725	117.118	116.621	116.925	18632	0	0
2020.04.17	20:00:00	116.925	117.002	116.870	116.942	9706	0	0
2020.04.20	00:00:00	116.677	117.223	116.677	117.141	7539	0	0
2020.04.20	04:00:00	117.141	117.231	117.036	117.209	6862	0	0
2020.04.20	08:00:00	117.209	117.212	116.971	117.157	10717	0	1
2020.04.20	12:00:00	117.158	117.287	116.983	117.037	11877	0	1
2020.04.20	16:00:00	117.037	117.246	116.984	117.039	14514	0	1
2020.04.20	20:00:00	117.041	117.067	116.887	116.887	8723	0	0
2020.04.21	00:00:00	116.872	117.057	116.820	116.952	7535	0	1
2020.04.21	04:00:00	116.952	117.000	116.417	116.476	10930	0	0
2020.04.21	08:00:00	116.476	116.565	116.215	116.340	11972	0	1
2020.04.21	12:00:00	116.337	116.490	116.268	116.464	13789	0	1
2020.04.21	16:00:00	116.464	117.159	116.352	116.878	20872	0	0
2020.04.21	20:00:00	116.878	117.119	116.851	117.018	12001	0	0
2020.04.22	00:00:00	117.020	117.058	116.709	117.039	8041	0	1
2020.04.22	04:00:00	117.039	117.069	116.667	116.729	8899	0	1
2020.04.22	08:00:00	116.729	116.963	116.703	116.836	11934	0	1
2020.04.22	12:00:00	116.836	117.181	116.836	117.085	11437	0	0
2020.04.22	16:00:00	117.085	117.217	116.569	116.603	15084	0	1
2020.04.22	20:00:00	116.603	116.616	116.442	116.612	7636	0	0
2020.04.23	00:00:00	116.618	116.669	116.488	116.526	8919	0	0
2020.04.23	04:00:00	116.524	116.602	116.443	116.566	6662	0	1
2020.04.23	08:00:00	116.565	116.832	116.107	116.203	14109	0	0
2020.04.23	12:00:00	116.203	116.243	115.724	115.871	14302	0	0
2020.04.23	16:00:00	115.871	116.816	115.799	116.264	21317	0	0
2020.04.23	20:00:00	116.263	116.305	115.635	115.950	13623	0	0
2020.04.24	00:00:00	115.950	116.071	115.856	115.973	9436	0	1
2020.04.24	04:00:00	115.976	116.018	115.816	115.942	7144	0	1
2020.04.24	08:00:00	115.942	115.945	115.542	115.832	12095	0	0
2020.04.24	12:00:00	115.832	116.297	115.787	116.246	12855	0	1
2020.04.24	16:00:00	116.246	116.275	115.900	115.926	16671	0	0
2020.04.24	20:00:00	115.925	116.363	115.887	116.346	8160	0	0
2020.04.27	00:00:00	116.248	116.462	116.185	116.375	6425	0	1
2020.04.27	04:00:00	116.375	116.506	116.157	116.264	10372	0	0
2020.04.27	08:00:00	116.266	116.387	116.113	116.302	11856	0	0
2020.04.27	12:00:00	116.302	116.348	116.103	116.194	11392	0	0
2020.04.27	16:00:00	116.194	116.347	116.046	116.107	14450	0	0
2020.04.27	20:00:00	116.105	116.199	116.066	116.142	7487	0	0
2020.04.28	00:00:00	116.113	116.244	116.015	116.235	7939	0	1
2020.04.28	04:00:00	116.234	116.266	116.042	116.087	7151	0	1
2020.04.28	08:00:00	116.089	116.214	115.867	116.147	11411	0	0
2020.04.28	12:00:00	116.147	116.173	115.912	115.923	13423	0	0
2020.04.28	16:00:00	115.923	115.992	115.702	115.766	14717	0	0
2020.04.28	20:00:00	115.766	115.829	115.603	115.621	6701	0	0
2020.04.29	00:00:00	115.602	115.687	115.521	115.553	7460	0	1
2020.04.29	04:00:00	115.557	115.617	115.506	115.597	5462	0	1
2020.04.29	08:00:00	115.598	115.775	115.512	115.728	10918	0	0
2020.04.29	12:00:00	115.730	115.812	115.448	115.791	10716	0	0
2020.04.29	16:00:00	115.788	115.932	115.627	115.722	13184	0	0
2020.04.29	20:00:00	115.721	116.077	115.721	115.946	11361	0	0
2020.04.30	00:00:00	115.943	116.003	115.775	115.963	4541	0	1
2020.04.30	04:00:00	115.962	116.018	115.646	115.687	7378	0	0
2020.04.30	08:00:00	115.687	116.137	115.544	116.110	12284	0	0
2020.04.30	12:00:00	116.107	116.135	115.754	115.944	13629	0	0
2020.04.30	16:00:00	115.941	117.302	115.579	116.950	27090	0	0
2020.04.30	20:00:00	116.950	117.775	116.934	117.319	12745	0	1
2020.05.01	00:00:00	117.294	117.512	117.139	117.341	8558	0	1
2020.05.01	04:00:00	117.343	117.365	117.134	117.262	7106	0	2
2020.05.01	08:00:00	117.264	117.463	117.148	117.301	10634	0	0
2020.05.01	12:00:00	117.304	117.351	117.035	117.109	9868	0	0
2020.05.01	16:00:00	117.109	117.762	117.016	117.329	16637	0	0
2020.05.01	20:00:00	117.327	117.412	117.250	117.386	8367	0	0
2020.05.04	00:00:00	117.258	117.275	116.806	116.843	7263	0	1
2020.05.04	04:00:00	116.845	116.952	116.703	116.715	6867	0	0
2020.05.04	08:00:00	116.716	116.924	116.610	116.844	11525	0	0
2020.05.04	12:00:00	116.844	116.911	116.620	116.863	10286	0	1
2020.05.04	16:00:00	116.862	116.896	116.387	116.450	14983	0	0
2020.05.04	20:00:00	116.449	116.507	116.263	116.385	7317	0	1
2020.05.05	00:00:00	116.371	116.435	116.202	116.256	6421	0	1
2020.05.05	04:00:00	116.259	116.347	116.230	116.273	3896	0	1
2020.05.05	08:00:00	116.273	116.568	115.777	115.810	12902	0	0
2020.05.05	12:00:00	115.810	115.967	115.548	115.672	15844	0	0
2020.05.05	16:00:00	115.671	115.998	115.412	115.455	15512	0	0
2020.05.05	20:00:00	115.453	115.650	115.407	115.419	7958	0	1
2020.05.06	00:00:00	115.427	115.599	115.103	115.162	7822	0	0
2020.05.06	04:00:00	115.162	115.298	115.120	115.282	5266	0	0
2020.05.06	08:00:00	115.282	115.290	114.797	114.886	11419	0	0
2020.05.06	12:00:00	114.893	114.893	114.611	114.808	11725	0	0
2020.05.06	16:00:00	114.808	114.871	114.427	114.568	15613	0	0
2020.05.06	20:00:00	114.569	114.688	114.509	114.509	7705	0	0
2020.05.07	00:00:00	114.518	114.741	114.410	114.649	7291	0	0
2020.05.07	04:00:00	114.651	114.774	114.638	114.714	5724	0	0
2020.05.07	08:00:00	114.714	114.984	114.604	114.832	12817	0	0
2020.05.07	12:00:00	114.830	115.061	114.739	114.938	13854	0	0
2020.05.07	16:00:00	114.936	115.075	114.771	114.951	18006	0	0
2020.05.07	20:00:00	114.951	115.138	114.912	115.108	9570	0	0
2020.05.08	00:00:00	115.095	115.419	115.068	115.329	7312	0	0
2020.05.08	04:00:00	115.332	115.443	115.205	115.394	7673	0	1
2020.05.08	08:00:00	115.394	115.423	115.032	115.231	8025	0	0
2020.05.08	12:00:00	115.231	115.588	115.198	115.579	11265	0	0
2020.05.08	16:00:00	115.577	115.742	115.325	115.637	15572	0	0
2020.05.08	20:00:00	115.637	115.687	115.574	115.613	6622	0	0
2020.05.11	00:00:00	115.179	116.028	115.149	116.016	7302	0	0
2020.05.11	04:00:00	116.015	116.058	115.822	116.004	6806	0	1
2020.05.11	08:00:00	116.004	116.211	115.839	115.997	11078	0	0
2020.05.11	12:00:00	115.999	116.230	115.953	116.214	12181	0	0
2020.05.11	16:00:00	116.216	116.512	116.209	116.372	16841	0	0
2020.05.11	20:00:00	116.371	116.489	116.284	116.291	8030	0	0
2020.05.12	00:00:00	116.283	116.407	115.958	115.988	11338	0	0
2020.05.12	04:00:00	115.988	116.088	115.957	116.042	6494	0	1
2020.05.12	08:00:00	116.041	116.479	116.000	116.364	11540	0	1
2020.05.12	12:00:00	116.362	116.709	116.252	116.664	12280	0	0
2020.05.12	16:00:00	116.662	116.856	116.484	116.496	15775	0	0
2020.05.12	20:00:00	116.497	116.512	116.176	116.176	8430	0	0
2020.05.13	00:00:00	116.174	116.409	116.164	116.303	8508	0	1
2020.05.13	04:00:00	116.302	116.400	116.227	116.274	6696	0	1
2020.05.13	08:00:00	116.272	116.314	115.937	116.067	10496	0	0
2020.05.13	12:00:00	116.064	116.344	115.973	116.295	12201	0	0
2020.05.13	16:00:00	116.297	116.373	115.769	115.800	21903	0	0
2020.05.13	20:00:00	115.799	115.817	115.691	115.772	8635	0	0
2020.05.14	00:00:00	115.764	115.859	115.610	115.650	9805	0	1
2020.05.14	04:00:00	115.650	115.722	115.495	115.547	5800	0	1
2020.05.14	08:00:00	115.547	115.603	115.357	115.488	10771	0	0
2020.05.14	12:00:00	115.487	115.552	115.349	115.452	13536	0	0
2020.05.14	16:00:00	115.452	115.821	115.323	115.575	18159	0	0
2020.05.14	20:00:00	115.581	115.924	115.549	115.854	10462	0	1
2020.05.15	00:00:00	115.846	116.081	115.834	116.016	6511	0	1
2020.05.15	04:00:00	116.020	116.032	115.822	115.851	6939	0	1
2020.05.15	08:00:00	115.851	115.920	115.684	115.742	9365	0	0
2020.05.15	12:00:00	115.742	115.834	115.472	115.787	13958	0	0
2020.05.15	16:00:00	115.787	116.196	115.721	115.949	17505	0	0
2020.05.15	20:00:00	115.950	116.071	115.884	115.937	8013	0	1
2020.05.18	00:00:00	115.875	116.108	115.636	115.949	6326	0	0
2020.05.18	04:00:00	115.949	116.007	115.884	115.919	6138	0	1
2020.05.18	08:00:00	115.918	116.075	115.836	115.973	8547	0	0
2020.05.18	12:00:00	115.973	116.480	115.857	116.452	10211	0	0
2020.05.18	16:00:00	116.452	117.164	116.383	117.022	18791	0	0
2020.05.18	20:00:00	117.022	117.237	116.954	117.122	8408	0	1
2020.05.19	00:00:00	117.113	117.351	117.094	117.176	7348	0	1
2020.05.19	04:00:00	117.180	117.255	117.024	117.218	6025	0	0
2020.05.19	08:00:00	117.217	117.733	117.142	117.669	14145	0	0
2020.05.19	12:00:00	117.680	118.177	117.641	118.165	12934	0	0
2020.05.19	16:00:00	118.163	118.198	117.820	117.847	15141	0	0
2020.05.19	20:00:00	117.847	118.042	117.615	117.627	8169	0	0
2020.05.20	00:00:00	117.618	118.085	117.517	118.023	6777	0	0
2020.05.20	04:00:00	118.023	118.052	117.812	117.896	5659	0	1
2020.05.20	08:00:00	117.895	118.080	117.736	117.777	10951	0	1
2020.05.20	12:00:00	117.774	118.017	117.746	118.000	11727	0	0
2020.05.20	16:00:00	118.001	118.202	117.940	118.026	15861	0	0
2020.05.20	20:00:00	118.026	118.178	117.979	118.038	8728	0	1
2020.05.21	00:00:00	118.041	118.204	117.931	118.163	5726	0	2
2020.05.21	04:00:00	118.161	118.166	117.925	117.962	6288	0	1
2020.05.21	08:00:00	117.964	118.368	117.925	118.243	9926	0	0
2020.05.21	12:00:00	118.243	118.529	118.129	118.440	12249	0	0
2020.05.21	16:00:00	118.440	118.440	117.848	117.930	16978	0	0
2020.05.21	20:00:00	117.931	118.077	117.727	117.805	8055	0	0
2020.05.22	00:00:00	117.765	117.975	117.663	117.931	6132	0	1
2020.05.22	04:00:00	117.931	117.932	117.398	117.416	8738	0	1
2020.05.22	08:00:00	117.416	117.464	117.122	117.209	10979	0	1
2020.05.22	12:00:00	117.208	117.304	117.027	117.242	10667	0	0
2020.05.22	16:00:00	117.242	117.315	116.994	117.119	11328	0	0
2020.05.22	20:00:00	117.118	117.336	117.111	117.314	5943	0	1
2020.05.25	00:00:00	117.120	117.555	117.120	117.377	5736	0	0
2020.05.25	04:00:00	117.377	117.397	117.235	117.253	5852	0	0
2020.05.25	08:00:00	117.254	117.338	117.082	117.314	6795	0	0
2020.05.25	12:00:00	117.314	117.525	117.311	117.423	6146	0	1
2020.05.25	16:00:00	117.423	117.491	117.281	117.318	5899	0	0
2020.05.25	20:00:00	117.320	117.408	117.298	117.305	8351	0	1
2020.05.26	00:00:00	117.279	117.564	117.273	117.552	4715	0	0
2020.05.26	04:00:00	117.550	117.787	117.534	117.740	5809	0	0
2020.05.26	08:00:00	117.740	118.079	117.700	118.050	9804	0	0
2020.05.26	12:00:00	118.053	118.242	117.781	117.874	12143	0	0
2020.05.26	16:00:00	117.875	118.334	117.872	118.065	15406	0	0
2020.05.26	20:00:00	118.066	118.228	118.004	118.047	7071	0	1
2020.05.27	00:00:00	118.031	118.162	117.807	117.964	7082	0	1
2020.05.27	04:00:00	117.961	118.087	117.711	117.727	8127	0	0
2020.05.27	08:00:00	117.725	118.080	117.701	117.897	10631	0	0
2020.05.27	12:00:00	117.897	118.908	117.723	118.657	23148	0	0
2020.05.27	16:00:00	118.657	118.770	118.134	118.243	21581	0	0
2020.05.27	20:00:00	118.241	118.633	118.147	118.485	9972	0	1
2020.05.28	00:00:00	118.479	118.954	118.448	118.903	10281	0	1
2020.05.28	04:00:00	118.903	118.930	118.610	118.685	9355	0	0
2020.05.28	08:00:00	118.685	118.960	118.515	118.595	14325	0	1
2020.05.28	12:00:00	118.594	118.875	118.479	118.770	14670	0	0
2020.05.28	16:00:00	118.770	119.314	118.758	119.265	19468	0	0
2020.05.28	20:00:00	119.265	119.391	119.097	119.205	10339	0	0
2020.05.29	00:00:00	119.166	119.321	119.004	119.052	7632	0	0
2020.05.29	04:00:00	119.051	119.130	118.877	118.915	9346	0	0
2020.05.29	08:00:00	118.915	119.253	118.845	119.194	15989	0	0
2020.05.29	12:00:00	119.199	119.468	119.166	119.278	14373	0	0
2020.05.29	16:00:00	119.277	119.898	119.169	119.638	24959	0	0
2020.05.29	20:00:00	119.641	119.788	119.477	119.719	15694	0	0
2020.06.01	00:00:00	119.739	119.971	119.580	119.854	9535	0	0
2020.06.01	04:00:00	119.854	119.972	119.711	119.712	9915	0	0
2020.06.01	08:00:00	119.714	119.953	119.421	119.645	16268	0	0
2020.06.01	12:00:00	119.647	119.808	119.517	119.664	15588	0	1
2020.06.01	16:00:00	119.664	119.903	119.594	119.729	16613	0	0
2020.06.01	20:00:00	119.729	119.812	119.691	119.787	7333	0	0
2020.06.02	00:00:00	119.779	119.866	119.621	119.743	8491	0	0
2020.06.02	04:00:00	119.746	119.874	119.699	119.821	9202	0	0
2020.06.02	08:00:00	119.820	120.400	119.792	120.382	16570	0	0
2020.06.02	12:00:00	120.382	121.092	120.282	120.923	19453	0	0
2020.06.02	16:00:00	120.923	121.629	120.923	121.447	21394	0	0
2020.06.02	20:00:00	121.448	121.560	121.305	121.367	9940	0	0
2020.06.03	00:00:00	121.363	121.802	121.304	121.664	12987	0	1
2020.06.03	04:00:00	121.664	121.747	121.265	121.571	13323	0	0
2020.06.03	08:00:00	121.571	122.040	121.539	121.961	17393	0	0
2020.06.03	12:00:00	121.960	122.093	121.373	121.596	18213	0	0
2020.06.03	16:00:00	121.593	122.516	121.526	122.373	23100	0	0
2020.06.03	20:00:00	122.372	122.623	122.313	122.315	9197	0	1
2020.06.04	00:00:00	122.313	122.497	122.070	122.208	10804	0	0
2020.06.04	04:00:00	122.208	122.311	122.046	122.269	9486	0	1
2020.06.04	08:00:00	122.268	122.409	122.106	122.216	14287	0	1
2020.06.04	12:00:00	122.216	122.776	121.845	122.172	20250	0	0
2020.06.04	16:00:00	122.169	123.916	122.091	123.445	27860	0	0
2020.06.04	20:00:00	123.445	123.969	123.437	123.732	13458	0	1
2020.06.05	00:00:00	123.708	123.911	123.490	123.585	11691	0	1
2020.06.05	04:00:00	123.585	123.919	123.540	123.847	9468	0	0
2020.06.05	08:00:00	123.843	124.430	123.655	123.795	18713	0	0
2020.06.05	12:00:00	123.797	123.991	123.621	123.774	21158	0	0
2020.06.05	16:00:00	123.774	124.258	123.678	123.914	24530	0	0
2020.06.05	20:00:00	123.912	123.912	123.624	123.696	10086	0	1
2020.06.08	00:00:00	123.782	124.117	123.644	123.666	9028	0	0
2020.06.08	04:00:00	123.666	123.728	123.483	123.551	7961	0	0
2020.06.08	08:00:00	123.549	123.928	123.471	123.726	13244	0	1
2020.06.08	12:00:00	123.726	123.796	123.265	123.361	14240	0	0
2020.06.08	16:00:00	123.364	123.485	122.218	122.247	20831	0	0
2020.06.08	20:00:00	122.247	122.501	122.241	122.440	8030	0	1
2020.06.09	00:00:00	122.438	122.603	122.086	122.122	8783	0	0
2020.06.09	04:00:00	122.122	122.145	121.805	121.843	10778	0	0
2020.06.09	08:00:00	121.842	122.064	121.327	121.491	18667	0	0
2020.06.09	12:00:00	121.491	122.203	121.365	121.936	17608	0	0
2020.06.09	16:00:00	121.935	122.508	121.881	122.181	22361	0	0
2020.06.09	20:00:00	122.180	122.238	122.105	122.175	8453	0	0
2020.06.10	00:00:00	122.200	122.361	122.082	122.215	10098	0	0
2020.06.10	04:00:00	122.215	122.224	121.977	121.986	7619	0	0
2020.06.10	08:00:00	121.986	122.231	121.793	122.008	16194	0	0
2020.06.10	12:00:00	122.007	122.280	121.827	122.151	15371	0	0
2020.06.10	16:00:00	122.151	122.186	121.585	121.710	18807	0	1
2020.06.10	20:00:00	121.716	122.285	121.657	121.812	24719	0	1
2020.06.11	00:00:00	121.658	121.901	121.565	121.829	10010	0	0
2020.06.11	04:00:00	121.829	121.889	121.275	121.545	12251	0	0
2020.06.11	08:00:00	121.546	121.781	121.331	121.673	21818	0	0
2020.06.11	12:00:00	121.673	121.840	121.237	121.354	19495	0	1
2020.06.11	16:00:00	121.355	121.633	121.198	121.200	26480	0	0
2020.06.11	20:00:00	121.195	121.227	120.649	120.726	20460	0	0
2020.06.12	00:00:00	120.712	120.748	120.328	120.349	11525	0	0
2020.06.12	04:00:00	120.349	121.165	120.253	121.034	14125	0	1
2020.06.12	08:00:00	121.034	121.698	120.979	121.506	19324	0	0
2020.06.12	12:00:00	121.509	121.815	121.206	121.406	19005	0	0
2020.06.12	16:00:00	121.406	121.478	120.518	120.783	29343	0	0
2020.06.12	20:00:00	120.783	120.927	120.525	120.877	17422	0	0
2020.06.15	00:00:00	120.396	120.908	120.395	120.572	11720	0	0
2020.06.15	04:00:00	120.573	120.800	120.503	120.570	10708	0	1
2020.06.15	08:00:00	120.570	120.911	120.332	120.890	23437	0	1
2020.06.15	12:00:00	120.886	121.004	120.597	120.819	17438	0	1
2020.06.15	16:00:00	120.818	121.202	120.756	121.021	23352	0	0
2020.06.15	20:00:00	121.022	121.632	121.001	121.518	14632	0	0
2020.06.16	00:00:00	121.554	121.870	121.462	121.630	11399	0	1
2020.06.16	04:00:00	121.630	122.114	121.493	121.810	11961	0	1
2020.06.16	08:00:00	121.810	121.978	121.419	121.808	19838	0	0
2020.06.16	12:00:00	121.808	121.864	121.182	121.382	17383	0	1
2020.06.16	16:00:00	121.385	121.404	120.471	120.946	28764	0	0
2020.06.16	20:00:00	120.949	120.951	120.753	120.880	9954	0	1
2020.06.17	00:00:00	120.861	121.032	120.625	120.929	9593	0	1
2020.06.17	04:00:00	120.932	121.023	120.667	120.852	11973	0	1
2020.06.17	08:00:00	120.852	121.230	120.825	120.939	16519	0	0
2020.06.17	12:00:00	120.937	120.959	120.484	120.664	18031	0	0
2020.06.17	16:00:00	120.666	120.682	120.148	120.489	21704	0	0
2020.06.17	20:00:00	120.488	120.524	120.166	120.299	9978	0	0
2020.06.18	00:00:00	120.301	120.397	119.979	120.046	8433	0	0
2020.06.18	04:00:00	120.047	120.307	119.821	120.242	12103	0	0
2020.06.18	08:00:00	120.242	120.541	120.147	120.406	16030	0	1
2020.06.18	12:00:00	120.406	120.520	119.885	119.903	20139	0	1
2020.06.18	16:00:00	119.904	119.952	119.598	119.637	19660	0	0
2020.06.18	20:00:00	119.634	119.950	119.587	119.851	9121	0	0
2020.06.19	00:00:00	119.852	120.028	119.695	119.796	11865	0	1
2020.06.19	04:00:00	119.796	119.900	119.753	119.815	7900	0	1
2020.06.19	08:00:00	119.816	120.046	119.755	119.926	11580	0	1
2020.06.19	12:00:00	119.928	120.211	119.656	120.100	15353	0	1
2020.06.19	16:00:00	120.101	120.148	119.482	119.583	22389	0	0
2020.06.19	20:00:00	119.583	119.631	119.370	119.441	10773	0	1
2020.06.22	00:00:00	119.328	119.528	119.275	119.425	8085	0	1
2020.06.22	04:00:00	119.425	119.777	119.425	119.776	8484	0	0
2020.06.22	08:00:00	119.774	120.027	119.572	119.990	13565	0	1
2020.06.22	12:00:00	119.990	120.048	119.753	119.924	12397	0	0
2020.06.22	16:00:00	119.926	120.424	119.926	120.341	16227	0	1
2020.06.22	20:00:00	120.345	120.441	120.326	120.364	7755	0	2
2020.06.23	00:00:00	120.365	120.603	120.280	120.502	7839	0	0
2020.06.23	04:00:00	120.502	120.886	119.904	120.651	21883	0	1
2020.06.23	08:00:00	120.651	121.098	120.544	120.856	17334	0	0
2020.06.23	12:00:00	120.858	121.081	120.688	120.795	16527	0	0
2020.06.23	16:00:00	120.794	120.805	120.250	120.396	20596	0	0
2020.06.23	20:00:00	120.395	120.549	120.385	120.447	8450	0	0
2020.06.24	00:00:00	120.431	120.675	120.257	120.579	9367	0	1
2020.06.24	04:00:00	120.579	120.647	120.380	120.582	9782	0	1
2020.06.24	08:00:00	120.582	120.746	120.203	120.383	13405	0	1
2020.06.24	12:00:00	120.382	120.492	120.032	120.354	15183	0	0
2020.06.24	16:00:00	120.351	120.580	120.258	120.483	21033	0	0
2020.06.24	20:00:00	120.483	120.517	120.341	120.426	10929	0	1
2020.06.25	00:00:00	120.426	120.546	120.090	120.515	8261	0	1
2020.06.25	04:00:00	120.517	120.620	120.417	120.511	11470	0	1
2020.06.25	08:00:00	120.510	120.621	120.175	120.390	16509	0	1
2020.06.25	12:00:00	120.390	120.476	120.137	120.294	16973	0	1
2020.06.25	16:00:00	120.295	120.386	120.150	120.339	18227	0	0
2020.06.25	20:00:00	120.340	120.384	120.183	120.240	9090	0	1
2020.06.26	00:00:00	120.229	120.286	120.067	120.213	10817	0	1
2020.06.26	04:00:00	120.213	120.293	120.165	120.184	6109	0	1
2020.06.26	08:00:00	120.185	120.222	120.005	120.103	10839	0	1
2020.06.26	12:00:00	120.101	120.110	119.812	120.090	11138	0	1
2020.06.26	16:00:00	120.091	120.340	119.973	120.317	17127	0	0
2020.06.26	20:00:00	120.315	120.378	120.264	120.279	7794	0	1
2020.06.29	00:00:00	119.965	120.457	119.965	120.455	6169	0	1
2020.06.29	04:00:00	120.455	120.631	120.323	120.384	9063	0	0
2020.06.29	08:00:00	120.384	120.682	120.382	120.647	12624	0	0
2020.06.29	12:00:00	120.644	121.138	120.581	121.135	11167	0	0
2020.06.29	16:00:00	121.135	121.358	120.943	120.997	17216	0	0
2020.06.29	20:00:00	120.996	121.034	120.865	120.925	6819	0	1
2020.06.30	00:00:00	120.922	121.082	120.788	121.032	9949	0	1
2020.06.30	04:00:00	121.032	121.175	121.020	121.053	6091	0	0
2020.06.30	08:00:00	121.053	121.100	120.640	120.802	10554	0	0
2020.06.30	12:00:00	120.809	120.840	120.587	120.748	11455	0	0
2020.06.30	16:00:00	120.748	121.423	120.669	121.226	21968	0	0
2020.06.30	20:00:00	121.227	121.339	121.163	121.238	10453	0	0
2020.07.01	00:00:00	121.238	121.480	121.180	121.390	6686	0	0
2020.07.01	04:00:00	121.390	121.391	120.727	120.767	7925	0	0
2020.07.01	08:00:00	120.768	120.977	120.722	120.765	9626	0	0
2020.07.01	12:00:00	120.765	120.784	120.253	120.524	13070	0	0
2020.07.01	16:00:00	120.521	121.137	120.512	121.001	18486	0	0
2020.07.01	20:00:00	121.001	121.045	120.850	120.907	9016	0	2
2020.07.02	00:00:00	120.907	120.971	120.756	120.923	8147	0	0
2020.07.02	04:00:00	120.921	121.107	120.853	121.020	8760	0	1
2020.07.02	08:00:00	121.021	121.342	120.996	121.293	11198	0	0
2020.07.02	12:00:00	121.292	121.439	121.154	121.232	13513	0	0
2020.07.02	16:00:00	121.232	121.334	120.748	120.799	18559	0	0
2020.07.02	20:00:00	120.800	120.879	120.781	120.811	6468	0	1
2020.07.03	00:00:00	120.811	120.885	120.741	120.838	7280	0	1
2020.07.03	04:00:00	120.838	120.950	120.721	120.730	6977	0	1
2020.07.03	08:00:00	120.730	120.878	120.658	120.722	10558	0	0
2020.07.03	12:00:00	120.723	120.796	120.611	120.731	8621	0	0
2020.07.03	16:00:00	120.731	120.915	120.682	120.856	7642	0	1
2020.07.03	20:00:00	120.856	120.962	120.791	120.853	18991	0	1
2020.07.06	00:00:00	120.731	121.295	120.731	121.270	5456	0	0
2020.07.06	04:00:00	121.268	121.559	121.250	121.552	7145	0	1
2020.07.06	08:00:00	121.551	121.645	121.374	121.450	12539	0	1
2020.07.06	12:00:00	121.448	121.798	121.330	121.780	11875	0	0
2020.07.06	16:00:00	121.784	121.967	121.461	121.474	14349	0	0
2020.07.06	20:00:00	121.472	121.551	121.334	121.361	6495	0	1
2020.07.07	00:00:00	121.274	121.580	121.169	121.514	5940	0	2
2020.07.07	04:00:00	121.512	121.561	121.403	121.442	8854	0	1
2020.07.07	08:00:00	121.442	121.595	121.286	121.300	12699	0	0
2020.07.07	12:00:00	121.300	121.644	121.253	121.576	12458	0	0
2020.07.07	16:00:00	121.576	121.716	121.255	121.386	15036	0	0
2020.07.07	20:00:00	121.387	121.491	121.180	121.201	8043	0	1
2020.07.08	00:00:00	121.201	121.435	121.093	121.366	8975	0	1
2020.07.08	04:00:00	121.365	121.435	121.227	121.242	6284	0	1
2020.07.08	08:00:00	121.242	121.389	121.128	121.329	10829	0	1
2020.07.08	12:00:00	121.333	121.442	121.173	121.405	10483	0	1
2020.07.08	16:00:00	121.405	121.881	121.389	121.631	17597	0	0
2020.07.08	20:00:00	121.628	121.658	121.480	121.509	8297	0	0
2020.07.09	00:00:00	121.500	121.690	121.478	121.598	6475	0	1
2020.07.09	04:00:00	121.601	121.961	121.570	121.917	9215	0	1
2020.07.09	08:00:00	121.916	121.963	121.507	121.548	11834	0	0
2020.07.09	12:00:00	121.551	121.741	121.491	121.615	12089	0	0
2020.07.09	16:00:00	121.615	121.693	121.099	121.155	20599	0	0
2020.07.09	20:00:00	121.154	121.155	120.898	120.969	7189	0	0
2020.07.10	00:00:00	120.925	121.065	120.695	120.726	9221	0	0
2020.07.10	04:00:00	120.726	120.770	120.521	120.535	6953	0	1
2020.07.10	08:00:00	120.537	120.599	120.268	120.482	12382	0	1
2020.07.10	12:00:00	120.482	120.695	120.433	120.600	10703	0	0
2020.07.10	16:00:00	120.597	120.859	120.591	120.800	15875	0	0
2020.07.10	20:00:00	120.800	120.881	120.756	120.774	5636	0	1
2020.07.13	00:00:00	120.749	120.970	120.749	120.893	6560	0	1
2020.07.13	04:00:00	120.894	121.040	120.872	121.003	6551	0	1
2020.07.13	08:00:00	121.003	121.200	120.985	121.069	10560	0	1
2020.07.13	12:00:00	121.071	121.483	121.006	121.408	11155	0	0
2020.07.13	16:00:00	121.410	121.963	121.410	121.826	14317	0	0
2020.07.13	20:00:00	121.829	121.937	121.628	121.704	9728	0	0
2020.07.14	00:00:00	121.703	121.833	121.650	121.669	13275	0	0
2020.07.14	04:00:00	121.671	121.701	121.466	121.659	7333	0	1
