<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2012.07.15	1.02417	1.04432	1.02019	1.03756	415842	0	10
2012.07.22	1.03565	1.04854	1.01762	1.04801	476278	0	10
2012.07.29	1.04762	1.05775	1.04350	1.05676	440949	0	10
2012.08.05	1.05755	1.06124	1.04967	1.05752	404521	0	7
2012.08.12	1.05563	1.05728	1.04098	1.04171	359982	0	7
2012.08.19	1.04305	1.05434	1.03751	1.04010	340941	0	10
2012.08.26	1.04216	1.04243	1.02761	1.03192	237179	0	7
2012.09.02	1.02948	1.03989	1.01665	1.03816	278152	0	9
2012.09.09	1.03690	1.06239	1.03219	1.05483	295695	0	10
2012.09.16	1.05531	1.05531	1.03672	1.04563	300398	0	10
2012.09.23	1.04513	1.04728	1.03280	1.03769	305056	0	10
2012.09.30	1.03664	1.04020	1.01511	1.01854	302825	0	7
2012.10.07	1.01672	1.02927	1.01488	1.02318	285353	0	10
2012.10.14	1.02512	1.04104	1.02010	1.03267	266136	0	7
2012.10.21	1.03191	1.03965	1.02356	1.03712	231895	0	7
2012.10.28	1.03493	1.04177	1.03242	1.03351	249006	0	2
2012.11.04	1.03410	1.04795	1.03330	1.03849	410139	0	7
2012.11.11	1.03911	1.04578	1.02866	1.03379	388331	0	10
2012.11.18	1.03510	1.04699	1.03373	1.04586	349963	0	7
2012.11.25	1.04597	1.04884	1.04013	1.04257	347909	0	7
2012.12.02	1.04273	1.05146	1.03920	1.04847	331693	0	8
2012.12.09	1.04856	1.05848	1.04602	1.05651	321817	0	8
2012.12.16	1.05671	1.05671	1.03933	1.03965	335477	0	8
2012.12.23	1.04060	1.04155	1.03440	1.03706	218519	0	5
2012.12.30	1.03740	1.05268	1.03637	1.04783	296242	0	7
2013.01.06	1.05092	1.05971	1.04666	1.05331	389752	0	10
