<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.07.05	74.462	75.157	73.979	74.268	291754	0	0
2020.07.12	74.290	75.273	74.189	74.862	300491	0	0
2020.07.19	74.785	76.870	74.749	75.396	271260	0	0
2020.07.26	75.140	75.919	74.823	75.648	313054	0	0
2020.08.02	75.401	76.437	75.098	75.822	312325	0	0
2020.08.09	75.776	76.714	75.676	76.432	264068	0	0
2020.08.16	76.326	76.677	75.609	75.755	260669	0	0
2020.08.23	75.521	77.956	75.521	77.586	272465	0	0
2020.08.30	77.519	78.458	76.767	77.382	305965	0	0
2020.09.06	77.414	77.731	76.103	77.284	243671	0	0
2020.09.13	77.197	77.504	75.981	76.206	218161	0	0
2020.09.20	76.288	76.390	73.972	74.200	270679	0	0
2020.09.27	74.148	76.051	74.113	75.443	276717	0	0
2020.10.04	75.422	76.518	74.929	76.476	242158	0	0
2020.10.11	76.460	76.511	74.252	74.578	252751	0	0
2020.10.18	74.532	74.947	74.185	74.730	240029	0	0
2020.10.25	74.740	74.943	73.134	73.552	279849	0	0
2020.11.01	73.362	75.471	73.177	75.037	417363	0	0
2020.11.08	75.134	77.098	75.071	76.043	462054	0	0
2020.11.15	76.038	76.769	75.394	75.847	365014	0	0
2020.11.22	75.731	77.042	75.731	76.864	316080	0	0
2020.11.29	76.767	77.562	76.540	77.377	361322	0	0
2020.12.06	77.344	78.778	76.898	78.389	375100	0	0
2020.12.13	78.452	78.823	78.123	78.739	335736	0	0
2020.12.20	78.517	78.842	77.490	78.721	294683	0	0
2020.12.27	78.661	79.791	78.476	79.590	243145	0	0
2021.01.03	79.373	80.924	78.848	80.725	541808	0	0
2021.01.10	80.474	80.851	79.717	80.009	409903	0	0
2021.01.17	79.987	80.513	79.509	80.058	361262	0	0
2021.01.24	80.066	80.647	79.199	80.023	474590	0	0
2021.01.31	79.822	80.918	79.536	80.903	384212	0	0
2021.02.07	80.722	81.484	80.644	81.432	334513	0	0
2021.02.14	81.399	83.156	81.393	82.949	492554	0	0
2021.02.21	82.915	84.951	81.980	82.074	772044	0	0
2021.02.28	82.074	84.037	82.043	83.256	650558	0	2
2021.03.07	83.223	84.777	82.925	84.585	691480	0	2
2021.03.14	84.529	85.446	84.111	84.334	560359	0	1
2021.03.21	83.874	84.377	82.284	83.806	518683	0	0
2021.03.28	83.719	84.483	83.337	84.202	338950	0	1
2021.04.04	84.050	84.462	83.037	83.547	425197	0	1
2021.04.11	83.331	84.412	83.035	84.134	380508	0	1
2021.04.18	83.973	84.716	83.077	83.589	317691	0	1
2021.04.25	83.496	85.006	83.467	84.310	269893	0	2
2021.05.02	84.325	85.314	83.929	85.184	293160	0	2
2021.05.09	85.259	85.802	84.293	85.111	349400	0	0
2021.05.16	84.807	85.147	84.042	84.210	303186	0	0
2021.05.23	84.091	85.151	83.971	84.683	299096	0	0
2021.05.30	84.518	85.191	84.304	84.803	264777	0	0
2021.06.06	84.632	85.052	84.387	84.483	260854	0	0
2021.06.13	84.441	84.939	82.414	82.421	324216	0	0
2021.06.20	82.326	84.255	82.130	84.106	347240	0	0
2021.06.27	83.774	84.160	82.812	83.548	315171	0	0
2021.07.04	83.342	84.193	81.319	82.455	382849	0	0
2021.07.11	82.224	82.818	81.341	81.407	319228	0	0
2021.07.18	81.380	81.656	79.838	81.389	331474	0	0
2021.07.25	81.267	81.515	80.451	80.561	318089	0	0
2021.08.01	80.359	81.396	80.154	81.045	264211	0	0
2021.08.08	80.972	81.579	80.707	80.756	208079	0	0
2021.08.15	80.633	80.875	77.894	78.396	277087	0	0
2021.08.22	78.089	80.349	78.089	80.302	247082	0	0
2021.08.29	80.227	82.024	79.975	81.721	240906	0	2
2021.09.05	81.669	81.987	80.727	80.803	347218	0	2
2021.09.12	80.709	81.145	79.745	79.879	269924	0	2
2021.09.19	79.792	80.767	78.842	80.399	314448	0	0
2021.09.26	80.230	81.310	79.896	80.645	362108	0	0
2021.10.03	80.552	82.073	80.467	82.015	340363	0	0
2021.10.10	81.925	84.925	81.852	84.764	292631	0	0
2021.10.17	84.697	86.252	84.271	84.731	299754	0	0
2021.10.24	84.758	86.057	84.670	85.701	308219	0	0
2021.10.31	85.665	86.057	83.816	83.928	309283	0	0
2021.11.07	83.769	84.175	82.994	83.497	288484	0	0
2021.11.14	83.417	84.160	82.154	82.478	301375	0	0
2021.11.21	82.411	83.250	80.474	80.724	398878	0	0
2021.11.28	81.053	81.478	78.783	78.969	510922	0	0
2021.12.05	78.955	81.714	78.916	81.304	333287	0	0
2021.12.12	81.181	82.434	80.477	81.020	322999	0	0
2021.12.19	80.929	82.980	80.268	82.580	262501	0	0
2021.12.26	82.544	83.760	82.544	83.617	176385	0	0
